replication,covariate,entry_to_stressed_AME,exit_to_calm_AME,convergence_code
90,abs_ofi_tilde,-0.00163279487592027,-0.044763736348482,0
90,open_dummy,-0.0192507065902663,-0.021631732630333,0
90,close_dummy,-0.0119640259556209,-0.043259758438406,0
91,depth_tilde,-0.0497234822977233,0.0457895849708845,0
91,rv_tilde,-0.0187071730410677,-0.0554986682080987,0
91,abs_ofi_tilde,0.00107085633968264,-0.0375778104141167,0
91,open_dummy,-0.036456768641981,-0.0174876650607623,0
91,close_dummy,-0.025790078898299,-0.0292550356039712,0
92,depth_tilde,-0.0502627787782754,0.0441033578177227,0
92,rv_tilde,-0.0164516862045726,-0.053823989852676,0
92,abs_ofi_tilde,-0.00307739426354468,-0.0353683723173737,0
92,open_dummy,-0.0273732607429998,-0.00752247290546496,0
92,close_dummy,-0.0141268948685866,-0.0139454328055045,0
93,depth_tilde,-0.0520336641438098,0.0430654161574724,0
93,rv_tilde,-0.022041262462212,-0.0452633274364312,0
93,abs_ofi_tilde,-0.000175197162368336,-0.0321803831766722,0
93,open_dummy,-0.0482058271162733,-0.00780841676536028,0
93,close_dummy,-0.0200904172803023,-0.0304656802916204,0
94,depth_tilde,-0.0483481746304723,0.0441950256254482,0
94,rv_tilde,-0.0179660363777267,-0.0543093160834067,0
94,abs_ofi_tilde,-0.00636205312582948,-0.0457136382457202,0
94,open_dummy,-0.051270532066261,-0.00412415299418702,0
94,close_dummy,-0.0236950006888308,-0.0266271558930292,0
95,depth_tilde,-0.0507029903648076,0.043227450431163,0
95,rv_tilde,-0.019183388979731,-0.0558124874416087,0
95,abs_ofi_tilde,0.000890346914034299,-0.0225249624733001,0
95,open_dummy,-0.0463845911672545,0.0111229748847964,0
95,close_dummy,-0.0342924409338594,-0.0132901370904048,0
96,depth_tilde,-0.0485192045536465,0.041370343772276,0
96,rv_tilde,-0.0186095642056703,-0.0536770725446047,0
96,abs_ofi_tilde,0.00161643377971661,-0.036491338041087,0
96,open_dummy,-0.0480671261514521,-0.0177949942784949,0
96,close_dummy,-0.0286122549721481,-0.0370632567326399,0
97,depth_tilde,-0.050913428682887,0.0432110307305871,0
97,rv_tilde,-0.0187588985500147,-0.0522214279070219,0
97,abs_ofi_tilde,-0.000437151092648455,-0.0313402862037974,0
97,open_dummy,-0.0293097718514497,0.00379110554758318,0
97,close_dummy,-0.0172037220822385,-0.0304315416271468,0
98,depth_tilde,-0.0484057818296487,0.0439542092169354,0
98,rv_tilde,-0.0229320929541077,-0.0565424254711038,0
98,abs_ofi_tilde,0.000267920262195696,-0.0310264493558865,0
98,open_dummy,-0.0489707477126945,-0.00841431291933172,0
98,close_dummy,-0.0346506075307797,-0.0147151136739081,0
99,depth_tilde,-0.0502624939828771,0.0423313057788514,0
99,rv_tilde,-0.022103190210827,-0.0573370022926876,0
99,abs_ofi_tilde,-0.00289168839149925,-0.0292618455343031,0
99,open_dummy,-0.0276884628125604,0.0173659133035946,0
99,close_dummy,-0.0248179096305093,-0.0310304061576906,0
100,depth_tilde,-0.0529810627197884,0.0416677485340156,0
100,rv_tilde,-0.0214028927022292,-0.0593765922323886,0
100,abs_ofi_tilde,0.000153631050072954,-0.0367915150140123,0
100,open_dummy,-0.0357231156311849,0.0036368546650972,0
100,close_dummy,-0.025129556742044,-0.00850096113016561,0
101,depth_tilde,-0.0531971163413371,0.0410832790517534,0
101,rv_tilde,-0.0215644017878143,-0.053066759185465,0
101,abs_ofi_tilde,-0.00297114504076863,-0.0215578755094041,0
101,open_dummy,-0.0262189886960555,0.0131534818255271,0
101,close_dummy,-0.0275565638254543,-0.0159875987325069,0
102,depth_tilde,-0.0511339574665279,0.0421520794064378,0
102,rv_tilde,-0.0205190371638551,-0.0495455028788352,0
102,abs_ofi_tilde,9.78075577861213e-05,-0.0299315471696501,0
102,open_dummy,-0.0297276719777953,0.000781810559166436,0
102,close_dummy,-0.0211939102003863,-0.0283998760325685,0
103,depth_tilde,-0.0514915583512608,0.0428672345119147,0
103,rv_tilde,-0.0175487053401861,-0.0572187845426438,0
103,abs_ofi_tilde,-0.000116009544002802,-0.035717183856479,0
103,open_dummy,-0.0401766600393422,0.0102515022074319,0
103,close_dummy,-0.0248664762384558,-0.0123591966724772,0
104,depth_tilde,-0.0509054150423614,0.0420055130492171,0
104,rv_tilde,-0.0131635797353668,-0.0547001823634141,0
104,abs_ofi_tilde,0.00155104797863617,-0.0438531716098733,0
104,open_dummy,-0.0356211624003637,-0.00134467322591898,0
104,close_dummy,-0.0345070225814927,-0.026302991677091,0
105,depth_tilde,-0.0502335243241183,0.0447560493014524,0
105,rv_tilde,-0.0159948027073813,-0.0512387031088087,0
105,abs_ofi_tilde,0.00408214576198741,-0.0284418527219548,0
105,open_dummy,-0.0336997078455917,-0.00703175112620928,0
105,close_dummy,-0.0135192566658852,-0.0177041784920994,0
106,depth_tilde,-0.0519996752541638,0.0405490426490815,0
106,rv_tilde,-0.0174038693609024,-0.0496009004757054,0
106,abs_ofi_tilde,-0.0066800246399425,-0.0320698870038301,0
106,open_dummy,-0.0218729530942582,0.00791753766177537,0
106,close_dummy,-0.0182714333031274,-0.0196030237609803,0
107,depth_tilde,-0.0506220996328558,0.0429085381266793,0
107,rv_tilde,-0.0183972238054124,-0.0562262253738667,0
107,abs_ofi_tilde,-0.000318113554298647,-0.0377962672116629,0
107,open_dummy,-0.0550878592697371,0.000529348511311996,0
107,close_dummy,-0.0112205032263969,-0.0418413330842262,0
108,depth_tilde,-0.0499498950621884,0.0420015087337505,0
108,rv_tilde,-0.0220841117930987,-0.051530337318215,0
108,abs_ofi_tilde,-0.00444434410012671,-0.032893573473266,0
108,open_dummy,-0.0412106692750741,0.00440235716646357,0
108,close_dummy,-0.0190729516027531,-0.0222847775181206,0
109,depth_tilde,-0.0484200135598308,0.0438780100157338,0
109,rv_tilde,-0.0165221448803361,-0.0623175350708288,0
109,abs_ofi_tilde,-0.000961711095086338,-0.0398850150814983,0
109,open_dummy,-0.0318114740664019,-0.0120535283731266,0
109,close_dummy,-0.0197652189470552,-0.0216929802314645,0
110,depth_tilde,-0.0489695371305417,0.0436283710572808,0
110,rv_tilde,-0.0174188765018125,-0.0581104784580566,0
110,abs_ofi_tilde,0.000553717085964951,-0.0342281158470581,0
110,open_dummy,-0.0336645328882137,-0.0237894712706556,0
110,close_dummy,-0.0229757826023865,-0.0398723908638794,0
111,depth_tilde,-0.0486686334653948,0.0415184216898188,0
111,rv_tilde,-0.0216803651640319,-0.0514186483122094,0
111,abs_ofi_tilde,-0.00324360211854099,-0.0291605964932399,0
111,open_dummy,-0.0315404987512076,0.00209919898864908,0
111,close_dummy,-0.010477805558062,-0.0348780265258164,0
112,depth_tilde,-0.0513762059969395,0.0438280824181433,0
112,rv_tilde,-0.0182561271614042,-0.052794155509991,0
112,abs_ofi_tilde,0.00166859926019049,-0.0368644380768981,0
112,open_dummy,-0.0475267554410249,-0.0194365781052621,0
112,close_dummy,-0.0182338170154282,-0.011979189062834,0
113,depth_tilde,-0.0496962556278168,0.0426879909622693,0
113,rv_tilde,-0.0234223497120249,-0.0552239377718517,0
113,abs_ofi_tilde,0.00142003268858175,-0.0251873106302407,0
113,open_dummy,-0.0272827207317578,-0.00588267934188386,0
113,close_dummy,-0.0170119176742329,-0.0295914347394363,0
114,depth_tilde,-0.0496460934536538,0.0416387702602478,0
114,rv_tilde,-0.0187285930559917,-0.0617963963061161,0
114,abs_ofi_tilde,0.00124134107531218,-0.0322008540909561,0
114,open_dummy,-0.0363635486560917,-0.0126079444692218,0
114,close_dummy,-0.0298368524096843,-0.0114955216676368,0
115,depth_tilde,-0.0515556554552831,0.0401239784262308,0
115,rv_tilde,-0.021024969853024,-0.0565422087941304,0
115,abs_ofi_tilde,-0.00021567584882239,-0.0281177123615754,0
115,open_dummy,-0.0264847625756782,0.00247639276955486,0
115,close_dummy,-0.0415410810685395,-0.0104501189262188,0
116,depth_tilde,-0.0494853121524559,0.0427001298123674,0
116,rv_tilde,-0.0249715908872215,-0.0539901542211558,0
116,abs_ofi_tilde,-0.00417973561750701,-0.0295275317559992,0
116,open_dummy,-0.0317981280145747,-0.0293555317671804,0
116,close_dummy,-0.0172563667183858,-0.0150385258751115,0
117,depth_tilde,-0.0485540862552355,0.0400194208048983,0
117,rv_tilde,-0.0202458329331769,-0.0519270806249563,0
117,abs_ofi_tilde,-0.00327702727007192,-0.0381633612902552,0
117,open_dummy,-0.0256129155524724,-0.000743543763796413,0
117,close_dummy,-0.00557788215744544,-0.0355627623439906,0
118,depth_tilde,-0.0505722090306145,0.0404595433203669,0
118,rv_tilde,-0.0209395334935254,-0.0456070545781033,0
118,abs_ofi_tilde,-0.0063624823314128,-0.0397757137731812,0
118,open_dummy,-0.0433173321769922,-0.00559797215845267,0
118,close_dummy,-0.0263600648370551,-0.0224322976755743,0
119,depth_tilde,-0.051736312322079,0.0399132771612359,0
119,rv_tilde,-0.0172363183365179,-0.0600473719502223,0
119,abs_ofi_tilde,0.00143623110340714,-0.0344537959946275,0
119,open_dummy,-0.0203350909561838,-0.0120134870056339,0
119,close_dummy,-0.0201690733781733,-0.0313616243662719,0
120,depth_tilde,-0.0509516133236572,0.0432569272900505,0
120,rv_tilde,-0.0186985504174103,-0.0496023609425922,0
120,abs_ofi_tilde,-0.000623788106852553,-0.0389528537963172,0
120,open_dummy,-0.0262836784494535,-0.021514681723757,0
120,close_dummy,-0.0202146958272023,-0.029238770299096,0
121,depth_tilde,-0.0510425725333867,0.0399686434954428,0
121,rv_tilde,-0.0203812913147675,-0.0551374136745346,0
121,abs_ofi_tilde,-0.00484897693689503,-0.0351943502484046,0
121,open_dummy,-0.0219193325830385,0.0122237164882107,0
121,close_dummy,-0.0118342617634837,-0.0281391355004305,0
122,depth_tilde,-0.050007314009722,0.0425109592960754,0
122,rv_tilde,-0.0199593454178765,-0.0589220294872197,0
122,abs_ofi_tilde,-0.000917328137397932,-0.0354856533034028,0
122,open_dummy,-0.0482140040097994,-0.00991496356291417,0
122,close_dummy,-0.0150265086957647,-0.0383584170249765,0
123,depth_tilde,-0.0505623960759424,0.0420672653214976,0
123,rv_tilde,-0.0124633772216529,-0.0520250284253816,0
123,abs_ofi_tilde,0.00266551622828506,-0.0396447980057604,0
123,open_dummy,-0.0340470792189405,0.00457813414700548,0
123,close_dummy,-0.0286887425144129,-0.030857396710725,0
124,depth_tilde,-0.0518966609090114,0.0415274789452899,0
124,rv_tilde,-0.0148188260758716,-0.0543190791384157,0
124,abs_ofi_tilde,-0.000706217906471671,-0.0366201716079104,0
124,open_dummy,-0.0176454278394449,-0.0145481009753641,0
124,close_dummy,-0.0195036499828259,-0.0177882822785649,0
125,depth_tilde,-0.0487270180779797,0.0417303495940422,0
125,rv_tilde,-0.0196811662423853,-0.0589474171473187,0
125,abs_ofi_tilde,-0.00251219537915161,-0.0342795363802561,0
125,open_dummy,-0.0548137698790794,0.00728667215412345,0
125,close_dummy,-0.0230222346572375,-0.0230948708712454,0
126,depth_tilde,-0.050079871252624,0.0419788229730921,0
126,rv_tilde,-0.0181951845884103,-0.0578201959962282,0
126,abs_ofi_tilde,-0.00024755075803475,-0.0267560672182675,0
126,open_dummy,-0.0398802185390232,-0.0109648751608823,0
126,close_dummy,-0.028200925146601,-0.0212012132707296,0
127,depth_tilde,-0.0496817388477002,0.0403369192923106,0
127,rv_tilde,-0.0231297663878977,-0.0534684208598229,0
127,abs_ofi_tilde,-0.0047876480210376,-0.0298305527107465,0
127,open_dummy,-0.020705710394076,0.0113256931400987,0
127,close_dummy,-0.0286504801732055,-0.0262031298690481,0
128,depth_tilde,-0.0486114168934526,0.0426936132038038,0
128,rv_tilde,-0.0205731867705883,-0.0582173267075743,0
128,abs_ofi_tilde,-0.00257003586894781,-0.0420822541704339,0
128,open_dummy,-0.0364435997225964,-0.0099061645678806,0
128,close_dummy,-0.0263221973806888,-0.0172486420931461,0
129,depth_tilde,-0.0463010439428182,0.0459750656904728,0
129,rv_tilde,-0.0193244449096432,-0.0452975481784872,0
129,abs_ofi_tilde,-0.00567792998943683,-0.042171285087068,0
129,open_dummy,-0.0330681904979894,-0.031366416155212,0
129,close_dummy,-0.0196135646634155,-0.0315598397603188,0
130,depth_tilde,-0.0499131108774537,0.0379570864964702,0
130,rv_tilde,-0.0209882205923112,-0.0602434894442748,0
130,abs_ofi_tilde,-0.00249250912212498,-0.0335214854611497,0
130,open_dummy,-0.03350234481389,-0.0066452302722609,0
130,close_dummy,-0.0336240684858366,-0.0244469971581526,0
131,depth_tilde,-0.0514103701863942,0.044279139350991,0
131,rv_tilde,-0.0218162584502561,-0.0505393631620281,0
131,abs_ofi_tilde,-0.00292460339086113,-0.0362651033888206,0
131,open_dummy,-0.0607863965096398,-0.00259933477638234,0
131,close_dummy,-0.0247212630555161,-0.0274405074842965,0
132,depth_tilde,-0.0491568170897958,0.0402491624648183,0
132,rv_tilde,-0.0217437141619454,-0.0561610558553052,0
132,abs_ofi_tilde,-0.00595474796952962,-0.0332743989565381,0
132,open_dummy,-0.0463998761627435,-0.0245203646648236,0
132,close_dummy,-0.0246096250949418,-0.0118657251645452,0
133,depth_tilde,-0.0487790073541223,0.0439735720172114,0
133,rv_tilde,-0.01413694621833,-0.0564692339332123,0
133,abs_ofi_tilde,0.00129554536881168,-0.0504234222171441,0
133,open_dummy,-0.0307916459034543,-0.0150116573663605,0
133,close_dummy,-0.0201049520416655,-0.0411680697009986,0
134,depth_tilde,-0.0493863230665608,0.0417518099038871,0
134,rv_tilde,-0.0149919779565414,-0.0529322669532327,0
134,abs_ofi_tilde,0.000830283349254443,-0.0423947478411572,0
134,open_dummy,-0.0270371626863125,0.00282938954929372,0
134,close_dummy,-0.0205161265172598,-0.0399787762617688,0
135,depth_tilde,-0.0506110664915295,0.0446162213615304,0
135,rv_tilde,-0.0217729465752189,-0.0557790069178762,0
135,abs_ofi_tilde,0.000101383846147803,-0.0312219713393582,0
135,open_dummy,-0.0331699865958867,0.0145528332817774,0
135,close_dummy,-0.0211663335043092,-0.0282199081984928,0
136,depth_tilde,-0.049310136835407,0.043850222611051,0
136,rv_tilde,-0.0153645093648654,-0.0570204037523831,0
136,abs_ofi_tilde,-0.00393085292114987,-0.0408355546075901,0
136,open_dummy,-0.0355130107892055,0.00408087357864575,0
136,close_dummy,-0.0141319245783262,-0.040307942611196,0
137,depth_tilde,-0.0483604942201402,0.0436196037010661,0
137,rv_tilde,-0.0178886788328969,-0.0567229278884813,0
137,abs_ofi_tilde,0.000427376920655591,-0.0351340367582128,0
137,open_dummy,-0.0349433109312723,-0.00720707121633092,0
137,close_dummy,-0.0254785553770205,-0.02995015456797,0
138,depth_tilde,-0.0505317063211145,0.0413204113625337,0
138,rv_tilde,-0.0193029860082478,-0.045913086169048,0
138,abs_ofi_tilde,0.000575588322101208,-0.0310069942767784,0
138,open_dummy,-0.0364283120313354,0.000279188740299473,0
138,close_dummy,-0.0255009376884667,-0.0171277594364889,0
139,depth_tilde,-0.0502213993043611,0.0416414556755332,0
139,rv_tilde,-0.0209201738461985,-0.050027413468079,0
139,abs_ofi_tilde,-0.00315312681141193,-0.0324552336738283,0
139,open_dummy,-0.0314470646277912,-0.0164162728512941,0
139,close_dummy,-0.0132172741235053,-0.0294962282206488,0
140,depth_tilde,-0.0527781200112708,0.0394896227549569,0
140,rv_tilde,-0.0190087862941776,-0.0526494316343955,0
140,abs_ofi_tilde,-0.00304566634098487,-0.0350109383504759,0
140,open_dummy,-0.0584822744756515,0.00686220912999238,0
140,close_dummy,-0.0251387989129183,-0.0127261694762525,0
141,depth_tilde,-0.0505538263854883,0.0447441146792827,0
141,rv_tilde,-0.0202470154854204,-0.0597598978309509,0
141,abs_ofi_tilde,0.00093128773198122,-0.0196805666451724,0
141,open_dummy,-0.0198991271212701,-0.0115773144202188,0
141,close_dummy,-0.0198052329028604,-0.0240564868374062,0
142,depth_tilde,-0.0518669065399928,0.0414787396998765,0
142,rv_tilde,-0.0147841234593554,-0.0488539091613243,0
142,abs_ofi_tilde,0.00180583161541227,-0.0254459292841014,0
142,open_dummy,-0.0280170765872411,-0.0115824154848717,0
142,close_dummy,-0.0238876518388604,-0.00618382919072333,0
143,depth_tilde,-0.0508324250469145,0.0433519790659867,0
143,rv_tilde,-0.0141929910110263,-0.0537447477377726,0
143,abs_ofi_tilde,-0.000337954875184724,-0.043611403702805,0
143,open_dummy,-0.035504855648359,-0.0231466525358595,0
143,close_dummy,-0.0242262601323342,-0.0292103003009023,0
144,depth_tilde,-0.0506869237735437,0.0414726537981289,0
144,rv_tilde,-0.0184603710032026,-0.0547559811430518,0
144,abs_ofi_tilde,-0.00103935580936607,-0.0368845050487808,0
144,open_dummy,-0.0399374859959904,-0.00352943407977577,0
144,close_dummy,-0.0202397155291991,0.00591294423817564,0
145,depth_tilde,-0.049826995095837,0.0445000410765992,0
145,rv_tilde,-0.0187201650251273,-0.0475617257187263,0
145,abs_ofi_tilde,0.00259317798287164,-0.0272739019990933,0
145,open_dummy,-0.0488733571348911,-0.0232214149847277,0
145,close_dummy,-0.0182324587340855,-0.0152323569406959,0
146,depth_tilde,-0.0529785964310208,0.040777812251079,0
146,rv_tilde,-0.0117871270641561,-0.0487562068430288,0
146,abs_ofi_tilde,-0.00232920502063002,-0.0458487854717907,0
146,open_dummy,-0.0363648059346302,-0.00501530420912733,0
146,close_dummy,-0.0301275548342829,-0.0358094559797211,0
147,depth_tilde,-0.048686461891369,0.0402301871187546,0
147,rv_tilde,-0.0186264410663289,-0.0463475330470095,0
147,abs_ofi_tilde,-0.0023548761836883,-0.0262804870232482,0
147,open_dummy,-0.0132994368786691,-0.0381026161424421,0
147,close_dummy,-0.0246442101136314,-0.0271641975996982,0
148,depth_tilde,-0.0496527684773774,0.0432928402374284,0
148,rv_tilde,-0.0227097618650458,-0.0476631311160608,0
148,abs_ofi_tilde,-0.00432899808893088,-0.0408580402816314,0
148,open_dummy,-0.0373616223822765,0.00480535891707924,0
148,close_dummy,-0.0240498923405554,-0.0286295136874517,0
149,depth_tilde,-0.0515542515851509,0.0418710403561697,0
149,rv_tilde,-0.0252741247608384,-0.0482429416901383,0
149,abs_ofi_tilde,-0.00478844218652101,-0.0292471153028237,0
149,open_dummy,-0.042721978349486,0.00425355280493347,0
149,close_dummy,-0.0254078140583267,-0.0157924382761555,0
150,depth_tilde,-0.0504950620961962,0.042227596619014,0
150,rv_tilde,-0.0165511842396351,-0.0544214118645072,0
150,abs_ofi_tilde,0.000675400065294173,-0.0332839860913302,0
150,open_dummy,-0.0412401691508403,-0.0195762533206173,0
150,close_dummy,-0.0150392226500754,-0.0149385449805296,0
151,depth_tilde,-0.0475161638172623,0.0427275047488639,0
151,rv_tilde,-0.020968889139129,-0.0605594711577951,0
151,abs_ofi_tilde,-0.00194416110883024,-0.0393179576906462,0
151,open_dummy,-0.0362731955963319,-0.0196796857861888,0
151,close_dummy,-0.0255855629824709,-0.0355683114421823,0
152,depth_tilde,-0.0496512781908219,0.0413126378499378,0
152,rv_tilde,-0.0227993493333829,-0.0491726190434593,0
152,abs_ofi_tilde,-0.00343841353569434,-0.032764122320648,0
152,open_dummy,-0.0210366391508093,-0.005653344390103,0
152,close_dummy,-0.0248366996859402,-0.0175007217538457,0
153,depth_tilde,-0.0507761545901151,0.0404379104648835,0
153,rv_tilde,-0.0216074407178326,-0.0594193623463202,0
153,abs_ofi_tilde,-0.00359189524119457,-0.0301231401348009,0
153,open_dummy,-0.0320991876968521,-0.00230906876389856,0
153,close_dummy,-0.0116084314012918,-0.0273459575047917,0
154,depth_tilde,-0.0490276163274399,0.0426918971849308,0
154,rv_tilde,-0.0171951156510835,-0.0525304868212479,0
154,abs_ofi_tilde,-0.00220851761132668,-0.0506070755298496,0
154,open_dummy,-0.0470567022639285,-0.0130956760756607,0
154,close_dummy,-0.0155952110337219,-0.0331763809561609,0
155,depth_tilde,-0.0479043817111558,0.04171567242027,0
155,rv_tilde,-0.0188975609871714,-0.0610810675246785,0
155,abs_ofi_tilde,-0.00368302682101109,-0.0506012016519534,0
155,open_dummy,-0.0300107073903582,-0.0123872822866039,0
155,close_dummy,-0.0217821373199812,-0.0203161677228921,0
156,depth_tilde,-0.0492404304847595,0.0425499848924773,0
156,rv_tilde,-0.0215410540251229,-0.0525616711971665,0
156,abs_ofi_tilde,0.000976073771966481,-0.0263170408422511,0
156,open_dummy,-0.0351094014632803,0.0264067053964596,0
156,close_dummy,-0.0196969675660851,-0.0173347410217506,0
157,depth_tilde,-0.0521433234738613,0.0410038167912434,0
157,rv_tilde,-0.0198751028967728,-0.0617142157454582,0
157,abs_ofi_tilde,-0.000636005980099415,-0.0306220459888575,0
157,open_dummy,-0.0107842561717753,0.0271241692488024,0
157,close_dummy,-0.0309762369876793,0.00188088905806963,0
158,depth_tilde,-0.0502798732748909,0.0410485721280278,0
158,rv_tilde,-0.0143144966425341,-0.0539524280464875,0
158,abs_ofi_tilde,-0.00135994256102912,-0.034579692150121,0
158,open_dummy,-0.042365522841625,-0.00799685230857136,0
158,close_dummy,-0.0286988937081706,-0.0222421611426084,0
159,depth_tilde,-0.0532633646328152,0.0394704980628653,0
159,rv_tilde,-0.0218055829454934,-0.0492072062158198,0
159,abs_ofi_tilde,-0.00304604498229781,-0.0294672436178959,0
159,open_dummy,-0.023397661979207,-0.0103015996650606,0
159,close_dummy,-0.0202559355933469,-0.0190015459285806,0
160,depth_tilde,-0.0500232511847397,0.0416898596900606,0
160,rv_tilde,-0.0216556978804073,-0.0496975473483887,0
160,abs_ofi_tilde,0.000822246573280777,-0.0271340603401976,0
160,open_dummy,-0.0354851031866319,0.0209022249784359,0
160,close_dummy,-0.0288697171018568,-0.022586567882457,0
161,depth_tilde,-0.0512788239923481,0.0412218496226112,0
161,rv_tilde,-0.0209088773644696,-0.0597402029985047,0
161,abs_ofi_tilde,-0.0028252009184223,-0.0291735677987797,0
161,open_dummy,-0.03961363252048,-0.00138223928242662,0
161,close_dummy,-0.0219389225250436,-0.0135682119314228,0
162,depth_tilde,-0.0507294846991454,0.0421755043077729,0
162,rv_tilde,-0.0211601381955075,-0.0487398756124355,0
162,abs_ofi_tilde,-0.0026378812402998,-0.0294837660695827,0
162,open_dummy,-0.0335953007941306,-8.66358119047763e-05,0
162,close_dummy,-0.0319189694100014,-0.0284710293879654,0
163,depth_tilde,-0.050892812556374,0.0417541582211343,0
163,rv_tilde,-0.0203449283331049,-0.0499348335869119,0
163,abs_ofi_tilde,-0.00316850153751467,-0.0328972330807908,0
163,open_dummy,-0.0364747077412065,0.0229767972921311,0
163,close_dummy,-0.0204019896841012,-0.00888677066313365,0
164,depth_tilde,-0.0501142984941897,0.043526817450834,0
164,rv_tilde,-0.0222083358487507,-0.0557018265780402,0
164,abs_ofi_tilde,-0.00345852311434229,-0.0358733168330005,0
164,open_dummy,-0.0378556040064824,0.0284584366203381,0
164,close_dummy,-0.0122519004048729,-0.0233840951609714,0
165,depth_tilde,-0.0506093332451964,0.0456733576849419,0
165,rv_tilde,-0.0197550512030103,-0.0461043064194362,0
165,abs_ofi_tilde,-0.00186373874054301,-0.0356986124607253,0
165,open_dummy,-0.0296085121305191,0.00509084839882026,0
165,close_dummy,-0.0205235474585438,-0.0405468098333954,0
166,depth_tilde,-0.0515678469509768,0.0424140086942547,0
166,rv_tilde,-0.0182104539194527,-0.0545417908989956,0
166,abs_ofi_tilde,-0.000188175976926982,-0.0356379271504185,0
166,open_dummy,-0.0211960244257227,-0.0135602935557873,0
166,close_dummy,-0.0141997685741394,-0.0253877590739139,0
167,depth_tilde,-0.0502612779465156,0.043381351326158,0
167,rv_tilde,-0.0167008696411754,-0.0515542851078257,0
167,abs_ofi_tilde,-0.00085851586760061,-0.0418114438337022,0
167,open_dummy,-0.0433704539853994,0.00870662418214105,0
167,close_dummy,-0.0316012816026305,-0.0241396469863172,0
168,depth_tilde,-0.0489606827808424,0.0460320581057717,0
168,rv_tilde,-0.0177505128103767,-0.0580928387972851,0
168,abs_ofi_tilde,0.000857911903748668,-0.0404500310172909,0
168,open_dummy,-0.0307278259034695,-0.0108298678476484,0
168,close_dummy,-0.0196527697697329,-0.0283926371792505,0
169,depth_tilde,-0.0502730792787959,0.0414008978293754,0
169,rv_tilde,-0.021484005562465,-0.0440426648202935,0
169,abs_ofi_tilde,-0.00206544647201684,-0.0253192274860265,0
169,open_dummy,-0.0275002369195799,-0.0202373832634436,0
169,close_dummy,-0.0336334428519101,-0.0335630482260389,0
170,depth_tilde,-0.0499804937485502,0.0450994043603318,0
170,rv_tilde,-0.0215623311938862,-0.0641707824579645,0
170,abs_ofi_tilde,9.59752036530211e-06,-0.022354306966103,0
170,open_dummy,-0.0303742557582012,0.00461071657511691,0
170,close_dummy,-0.0163760655033289,-0.0160259883124704,0
171,depth_tilde,-0.0511717531204138,0.043805401057918,0
171,rv_tilde,-0.014852891300926,-0.0525629253874784,0
171,abs_ofi_tilde,0.00111920669334268,-0.043176792932232,0
171,open_dummy,-0.0447935788523854,-0.0170439807337935,0
171,close_dummy,-0.0275918665585719,-0.0212910945204958,0
172,depth_tilde,-0.0504828014540582,0.0387790156755836,0
172,rv_tilde,-0.0177578903143362,-0.0512261264328789,0
172,abs_ofi_tilde,-0.00355858598790863,-0.030742406401661,0
172,open_dummy,-0.032936252774132,0.00347354480377159,0
172,close_dummy,-0.0297959333487496,-0.0254636517497504,0
173,depth_tilde,-0.0481550320204398,0.0447054373015868,0
173,rv_tilde,-0.0205844111925626,-0.0504812424991837,0
173,abs_ofi_tilde,-0.00275839922533402,-0.0458890492954897,0
173,open_dummy,-0.0256331778042564,-0.00244867009647012,0
173,close_dummy,-0.0217986671104852,-0.0309622760648395,0
174,depth_tilde,-0.0496072568287686,0.0426944485658024,0
174,rv_tilde,-0.0254729269613889,-0.0576875503067428,0
174,abs_ofi_tilde,-0.00547788932134281,-0.0276681211386242,0
174,open_dummy,-0.0445424973885413,0.0169285590295988,0
174,close_dummy,-0.0312746880416503,-0.0152259654661537,0
175,depth_tilde,-0.0493210713382141,0.0430458439933206,0
175,rv_tilde,-0.0190441880489961,-0.0562933538727913,0
175,abs_ofi_tilde,-0.00156868721456648,-0.0351917997198992,0
175,open_dummy,-0.0240593208847237,-0.0129276628902045,0
175,close_dummy,-0.017818757008704,-0.0358397111299134,0
176,depth_tilde,-0.0502999963245303,0.0425291752648408,0
176,rv_tilde,-0.0184344047536918,-0.0433790320701588,0
176,abs_ofi_tilde,-0.00257567846377218,-0.0493209784109879,0
176,open_dummy,-0.0388749184031018,-0.0154430840820321,0
176,close_dummy,-0.0192373326566576,-0.0155142178131852,0
177,depth_tilde,-0.0492879754490358,0.042458250637538,0
177,rv_tilde,-0.018296074235871,-0.0530827949566795,0
177,abs_ofi_tilde,-0.0016437015341781,-0.0270362879929472,0
177,open_dummy,-0.0215040098200161,0.00706448825691177,0
177,close_dummy,-0.0234445865573268,-0.0332535302205668,0
178,depth_tilde,-0.0498773996641728,0.0400732644292801,0
178,rv_tilde,-0.0203636944509078,-0.0591717333787734,0
178,abs_ofi_tilde,-0.00381897320531196,-0.0415981638485642,0
178,open_dummy,-0.021553498081485,0.00584544669878649,0
178,close_dummy,-0.0232911624860708,-0.011327612058122,0
179,depth_tilde,-0.049312661296985,0.0439883749623873,0
179,rv_tilde,-0.022252449281027,-0.0420885652578108,0
179,abs_ofi_tilde,-0.00344458695784196,-0.0334447619826114,0
179,open_dummy,-0.0456146105448395,-0.00122082681166761,0
179,close_dummy,-0.0260785203375229,-0.0161781754472324,0
180,depth_tilde,-0.0477603153529954,0.042708721321833,0
180,rv_tilde,-0.0220646502139328,-0.0585991033757799,0
180,abs_ofi_tilde,0.00124324809031366,-0.0295040535899495,0
